master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
2324,PR_20110415_040757_456_LC16,PR_20110415_040757_456_LC16,1302840477.898,10,auv_sirius_stereo_left,11220,PR_20110415_040757_456_RM16,PR_20110415_040757_456_RM16,1302840477.88,14,auv_sirius_stereo_right
2325,PR_20110415_040813_457_LC16,PR_20110415_040813_457_LC16,1302840494.047,10,auv_sirius_stereo_left,11221,PR_20110415_040813_457_RM16,PR_20110415_040813_457_RM16,1302840494.015,14,auv_sirius_stereo_right
2326,PR_20110415_034949_370_LC16,PR_20110415_034949_370_LC16,1302839389.862,10,auv_sirius_stereo_left,11222,PR_20110415_034949_370_RM16,PR_20110415_034949_370_RM16,1302839389.845,14,auv_sirius_stereo_right
2327,PR_20110415_040349_437_LC16,PR_20110415_040349_437_LC16,1302840230.0,10,auv_sirius_stereo_left,11223,PR_20110415_040349_437_RM16,PR_20110415_040349_437_RM16,1302840230.018,14,auv_sirius_stereo_right
2328,PR_20110415_034718_365_LC16,PR_20110415_034718_365_LC16,1302839238.892,10,auv_sirius_stereo_left,11224,PR_20110415_034718_365_RM16,PR_20110415_034718_365_RM16,1302839238.871,14,auv_sirius_stereo_right
2329,PR_20110415_034254_343_LC16,PR_20110415_034254_343_LC16,1302838974.844,10,auv_sirius_stereo_left,11225,PR_20110415_034254_343_RM16,PR_20110415_034254_343_RM16,1302838974.826,14,auv_sirius_stereo_right
2330,PR_20110415_040134_433_LC16,PR_20110415_040134_433_LC16,1302840094.965,10,auv_sirius_stereo_left,11226,PR_20110415_040134_433_RM16,PR_20110415_040134_433_RM16,1302840094.983,14,auv_sirius_stereo_right
2331,PR_20110415_034310_345_LC16,PR_20110415_034310_345_LC16,1302838990.96,10,auv_sirius_stereo_left,11227,PR_20110415_034310_345_RM16,PR_20110415_034310_345_RM16,1302838990.944,14,auv_sirius_stereo_right
2332,PR_20110415_041740_497_LC16,PR_20110415_041740_497_LC16,1302841061.049,10,auv_sirius_stereo_left,11228,PR_20110415_041740_497_RM16,PR_20110415_041740_497_RM16,1302841061.03,14,auv_sirius_stereo_right
2333,PR_20110415_041525_492_LC16,PR_20110415_041525_492_LC16,1302840926.118,10,auv_sirius_stereo_left,11229,PR_20110415_041525_492_RM16,PR_20110415_041525_492_RM16,1302840926.135,14,auv_sirius_stereo_right
