master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
60337,PR_20110612_035104_722_LC16,PR_20110612_035104_722_LC16,1307850664.962,52,auv_sirius_stereo_left,71018,PR_20110612_035104_722_RM16,PR_20110612_035104_722_RM16,1307850664.974,55,auv_sirius_stereo_right
60338,PR_20110612_040710_812_LC16,PR_20110612_040710_812_LC16,1307851630.93,52,auv_sirius_stereo_left,71019,PR_20110612_040710_812_RM16,PR_20110612_040710_812_RM16,1307851630.917,55,auv_sirius_stereo_right
60339,PR_20110612_040726_813_LC16,PR_20110612_040726_813_LC16,1307851647.121,52,auv_sirius_stereo_left,71020,PR_20110612_040726_813_RM16,PR_20110612_040726_813_RM16,1307851647.134,55,auv_sirius_stereo_right
60340,PR_20110612_042126_855_LC16,PR_20110612_042126_855_LC16,1307852487.113,52,auv_sirius_stereo_left,71021,PR_20110612_042126_855_RM16,PR_20110612_042126_855_RM16,1307852487.125,55,auv_sirius_stereo_right
60341,PR_20110612_040455_759_LC16,PR_20110612_040455_759_LC16,1307851495.984,52,auv_sirius_stereo_left,71022,PR_20110612_040455_759_RM16,PR_20110612_040455_759_RM16,1307851495.972,55,auv_sirius_stereo_right
60342,PR_20110612_034631_699_LC16,PR_20110612_034631_699_LC16,1307850391.774,52,auv_sirius_stereo_left,71023,PR_20110612_034631_699_RM16,PR_20110612_034631_699_RM16,1307850391.764,55,auv_sirius_stereo_right
60343,PR_20110612_041855_804_LC16,PR_20110612_041855_804_LC16,1307852336.12,52,auv_sirius_stereo_left,71024,PR_20110612_041855_804_RM16,PR_20110612_041855_804_RM16,1307852336.108,55,auv_sirius_stereo_right
60344,PR_20110612_040031_747_LC16,PR_20110612_040031_747_LC16,1307851231.971,52,auv_sirius_stereo_left,71025,PR_20110612_040031_747_RM16,PR_20110612_040031_747_RM16,1307851231.958,55,auv_sirius_stereo_right
60345,PR_20110612_040047_746_LC16,PR_20110612_040047_746_LC16,1307851247.95,52,auv_sirius_stereo_left,71026,PR_20110612_040047_746_RM16,PR_20110612_040047_746_RM16,1307851247.973,55,auv_sirius_stereo_right
60346,PR_20110612_035816_744_LC16,PR_20110612_035816_744_LC16,1307851096.994,52,auv_sirius_stereo_left,71027,PR_20110612_035816_744_RM16,PR_20110612_035816_744_RM16,1307851096.983,55,auv_sirius_stereo_right
60347,PR_20110612_035352_731_LC16,PR_20110612_035352_731_LC16,1307850832.904,52,auv_sirius_stereo_left,71028,PR_20110612_035352_731_RM16,PR_20110612_035352_731_RM16,1307850832.894,55,auv_sirius_stereo_right
60348,PR_20110612_041014_821_LC16,PR_20110612_041014_821_LC16,1307851814.991,52,auv_sirius_stereo_left,71029,PR_20110612_041014_821_RM16,PR_20110612_041014_821_RM16,1307851814.978,55,auv_sirius_stereo_right
60349,PR_20110612_041207_782_LC16,PR_20110612_041207_782_LC16,1307851927.988,52,auv_sirius_stereo_left,71030,PR_20110612_041207_782_RM16,PR_20110612_041207_782_RM16,1307851927.975,55,auv_sirius_stereo_right
60350,PR_20110612_040743_769_LC16,PR_20110612_040743_769_LC16,1307851663.912,52,auv_sirius_stereo_left,71031,PR_20110612_040743_769_RM16,PR_20110612_040743_769_RM16,1307851663.899,55,auv_sirius_stereo_right
60351,PR_20110612_034919_711_LC16,PR_20110612_034919_711_LC16,1307850559.875,52,auv_sirius_stereo_left,71032,PR_20110612_034919_711_RM16,PR_20110612_034919_711_RM16,1307850559.886,55,auv_sirius_stereo_right
60352,PR_20110612_034713_717_LC16,PR_20110612_034713_717_LC16,1307850433.977,52,auv_sirius_stereo_left,71033,PR_20110612_034713_717_RM16,PR_20110612_034713_717_RM16,1307850433.97,55,auv_sirius_stereo_right
60353,PR_20110612_040759_767_LC16,PR_20110612_040759_767_LC16,1307851679.926,52,auv_sirius_stereo_left,71034,PR_20110612_040759_767_RM16,PR_20110612_040759_767_RM16,1307851679.942,55,auv_sirius_stereo_right
60354,PR_20110612_042143_811_LC16,PR_20110612_042143_811_LC16,1307852504.155,52,auv_sirius_stereo_left,71035,PR_20110612_042143_811_RM16,PR_20110612_042143_811_RM16,1307852504.141,55,auv_sirius_stereo_right
60355,PR_20110612_042159_812_LC16,PR_20110612_042159_812_LC16,1307852520.136,52,auv_sirius_stereo_left,71036,PR_20110612_042159_812_RM16,PR_20110612_042159_812_RM16,1307852520.119,55,auv_sirius_stereo_right
60356,PR_20110612_040335_755_LC16,PR_20110612_040335_755_LC16,1307851415.979,52,auv_sirius_stereo_left,71037,PR_20110612_040335_755_RM16,PR_20110612_040335_755_RM16,1307851415.965,55,auv_sirius_stereo_right
60357,PR_20110612_034704_710_LC16,PR_20110612_034704_710_LC16,1307850424.979,52,auv_sirius_stereo_left,71038,PR_20110612_034704_710_RM16,PR_20110612_034704_710_RM16,1307850424.969,55,auv_sirius_stereo_right
60358,PR_20110612_041928_811_LC16,PR_20110612_041928_811_LC16,1307852369.112,52,auv_sirius_stereo_left,71039,PR_20110612_041928_811_RM16,PR_20110612_041928_811_RM16,1307852369.099,55,auv_sirius_stereo_right
60359,PR_20110612_040104_753_LC16,PR_20110612_040104_753_LC16,1307851264.922,52,auv_sirius_stereo_left,71040,PR_20110612_040104_753_RM16,PR_20110612_040104_753_RM16,1307851264.934,55,auv_sirius_stereo_right
60360,PR_20110612_041504_797_LC16,PR_20110612_041504_797_LC16,1307852105.019,52,auv_sirius_stereo_left,71041,PR_20110612_041504_797_RM16,PR_20110612_041504_797_RM16,1307852105.032,55,auv_sirius_stereo_right
