master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
38139,PR_20100605_032556_727_LC16,PR_20100605_032556_727_LC16,1275708356.854,39,auv_sirius_stereo_left,45710,PR_20100605_032556_727_RM16,PR_20100605_032556_727_RM16,1275708356.84,42,auv_sirius_stereo_right
38140,PR_20100605_032612_728_LC16,PR_20100605_032612_728_LC16,1275708372.927,39,auv_sirius_stereo_left,45711,PR_20100605_032612_728_RM16,PR_20100605_032612_728_RM16,1275708372.943,42,auv_sirius_stereo_right
38141,PR_20100605_030748_603_LC16,PR_20100605_030748_603_LC16,1275707268.745,39,auv_sirius_stereo_left,45712,PR_20100605_030748_603_RM16,PR_20100605_030748_603_RM16,1275707268.73,42,auv_sirius_stereo_right
38142,PR_20100605_034012_830_LC16,PR_20100605_034012_830_LC16,1275709212.988,39,auv_sirius_stereo_left,45713,PR_20100605_034012_830_RM16,PR_20100605_034012_830_RM16,1275709213.005,42,auv_sirius_stereo_right
38143,PR_20100605_032148_705_LC16,PR_20100605_032148_705_LC16,1275708108.891,39,auv_sirius_stereo_left,45714,PR_20100605_032148_705_RM16,PR_20100605_032148_705_RM16,1275708108.875,42,auv_sirius_stereo_right
38144,PR_20100605_030517_589_LC16,PR_20100605_030517_589_LC16,1275707117.75,39,auv_sirius_stereo_left,45715,PR_20100605_030517_589_RM16,PR_20100605_030517_589_RM16,1275707117.738,42,auv_sirius_stereo_right
38145,PR_20100605_034003_845_LC16,PR_20100605_034003_845_LC16,1275709203.932,39,auv_sirius_stereo_left,45716,PR_20100605_034003_845_RM16,PR_20100605_034003_845_RM16,1275709203.947,42,auv_sirius_stereo_right
38146,PR_20100605_030053_570_LC16,PR_20100605_030053_570_LC16,1275706853.686,39,auv_sirius_stereo_left,45717,PR_20100605_030053_570_RM16,PR_20100605_030053_570_RM16,1275706853.699,42,auv_sirius_stereo_right
38147,PR_20100605_031933_697_LC16,PR_20100605_031933_697_LC16,1275707973.819,39,auv_sirius_stereo_left,45718,PR_20100605_031933_697_RM16,PR_20100605_031933_697_RM16,1275707973.833,42,auv_sirius_stereo_right
38148,PR_20100605_030109_561_LC16,PR_20100605_030109_561_LC16,1275706869.704,39,auv_sirius_stereo_left,45719,PR_20100605_030109_561_RM16,PR_20100605_030109_561_RM16,1275706869.692,42,auv_sirius_stereo_right
38149,PR_20100605_033539_815_LC16,PR_20100605_033539_815_LC16,1275708939.96,39,auv_sirius_stereo_left,45720,PR_20100605_033539_815_RM16,PR_20100605_033539_815_RM16,1275708939.945,42,auv_sirius_stereo_right
38150,PR_20100605_033324_785_LC16,PR_20100605_033324_785_LC16,1275708804.959,39,auv_sirius_stereo_left,45721,PR_20100605_033324_785_RM16,PR_20100605_033324_785_RM16,1275708804.975,42,auv_sirius_stereo_right
38151,PR_20100605_031500_660_LC16,PR_20100605_031500_660_LC16,1275707700.796,39,auv_sirius_stereo_left,45722,PR_20100605_031500_660_RM16,PR_20100605_031500_660_RM16,1275707700.783,42,auv_sirius_stereo_right
38152,PR_20100605_032900_755_LC16,PR_20100605_032900_755_LC16,1275708540.919,39,auv_sirius_stereo_left,45723,PR_20100605_032900_755_RM16,PR_20100605_032900_755_RM16,1275708540.905,42,auv_sirius_stereo_right
38153,PR_20100605_031036_622_LC16,PR_20100605_031036_622_LC16,1275707436.807,39,auv_sirius_stereo_left,45724,PR_20100605_031036_622_RM16,PR_20100605_031036_622_RM16,1275707436.794,42,auv_sirius_stereo_right
38154,PR_20100605_034300_843_LC16,PR_20100605_034300_843_LC16,1275709381.07,39,auv_sirius_stereo_left,45725,PR_20100605_034300_843_RM16,PR_20100605_034300_843_RM16,1275709381.055,42,auv_sirius_stereo_right
38155,PR_20100605_032629_734_LC16,PR_20100605_032629_734_LC16,1275708389.965,39,auv_sirius_stereo_left,45726,PR_20100605_032629_734_RM16,PR_20100605_032629_734_RM16,1275708389.951,42,auv_sirius_stereo_right
38156,PR_20100605_030805_609_LC16,PR_20100605_030805_609_LC16,1275707285.774,39,auv_sirius_stereo_left,45727,PR_20100605_030805_609_RM16,PR_20100605_030805_609_RM16,1275707285.762,42,auv_sirius_stereo_right
38157,PR_20100605_032645_747_LC16,PR_20100605_032645_747_LC16,1275708405.941,39,auv_sirius_stereo_left,45728,PR_20100605_032645_747_RM16,PR_20100605_032645_747_RM16,1275708405.955,42,auv_sirius_stereo_right
38158,PR_20100605_030821_610_LC16,PR_20100605_030821_610_LC16,1275707301.777,39,auv_sirius_stereo_left,45729,PR_20100605_030821_610_RM16,PR_20100605_030821_610_RM16,1275707301.764,42,auv_sirius_stereo_right
38159,PR_20100605_032205_703_LC16,PR_20100605_032205_703_LC16,1275708125.923,39,auv_sirius_stereo_left,45730,PR_20100605_032205_703_RM16,PR_20100605_032205_703_RM16,1275708125.91,42,auv_sirius_stereo_right
