master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
4579,PR_20120430_023249_624_LC16,PR_20120430_023249_624_LC16,1335753169.795,11,auv_sirius_stereo_left,13475,PR_20120430_023249_627_RM16,PR_20120430_023249_627_RM16,1335753169.817,15,auv_sirius_stereo_right
4580,PR_20120430_023305_640_LC16,PR_20120430_023305_640_LC16,1335753185.815,11,auv_sirius_stereo_left,13476,PR_20120430_023305_642_RM16,PR_20120430_023305_642_RM16,1335753185.842,15,auv_sirius_stereo_right
4581,PR_20120430_021430_548_LC16,PR_20120430_021430_548_LC16,1335752070.72,11,auv_sirius_stereo_left,13477,PR_20120430_021430_550_RM16,PR_20120430_021430_550_RM16,1335752070.737,15,auv_sirius_stereo_right
4582,PR_20120430_022841_381_LC16,PR_20120430_022841_381_LC16,1335752921.55,11,auv_sirius_stereo_left,13478,PR_20120430_022841_384_RM16,PR_20120430_022841_384_RM16,1335752921.568,15,auv_sirius_stereo_right
4583,PR_20120430_021159_401_LC16,PR_20120430_021159_401_LC16,1335751919.568,11,auv_sirius_stereo_left,13479,PR_20120430_021159_403_RM16,PR_20120430_021159_403_RM16,1335751919.589,15,auv_sirius_stereo_right
4584,PR_20120430_020734_966_LC16,PR_20120430_020734_966_LC16,1335751655.137,11,auv_sirius_stereo_left,13480,PR_20120430_020734_967_RM16,PR_20120430_020734_967_RM16,1335751655.156,15,auv_sirius_stereo_right
4585,PR_20120430_022626_249_LC16,PR_20120430_022626_249_LC16,1335752786.44,11,auv_sirius_stereo_left,13481,PR_20120430_022626_251_RM16,PR_20120430_022626_251_RM16,1335752786.423,15,auv_sirius_stereo_right
4586,PR_20120430_020750_982_LC16,PR_20120430_020750_982_LC16,1335751671.157,11,auv_sirius_stereo_left,13482,PR_20120430_020750_983_RM16,PR_20120430_020750_983_RM16,1335751671.173,15,auv_sirius_stereo_right
4587,PR_20120430_024236_199_LC16,PR_20120430_024236_199_LC16,1335753756.367,11,auv_sirius_stereo_left,13483,PR_20120430_024236_201_RM16,PR_20120430_024236_201_RM16,1335753756.388,15,auv_sirius_stereo_right
4588,PR_20120430_024021_067_LC16,PR_20120430_024021_067_LC16,1335753621.26,11,auv_sirius_stereo_left,13484,PR_20120430_024021_069_RM16,PR_20120430_024021_069_RM16,1335753621.232,15,auv_sirius_stereo_right
