master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
74643,PR_20101023_213143_974_LC16,PR_20101023_213143_974_LC16,1287869504.127,63,auv_sirius_stereo_left,84344,PR_20101023_213143_974_RM16,PR_20101023_213143_974_RM16,1287869504.139,66,auv_sirius_stereo_right
74644,PR_20101023_213159_977_LC16,PR_20101023_213159_977_LC16,1287869520.027,63,auv_sirius_stereo_left,84345,PR_20101023_213159_977_RM16,PR_20101023_213159_977_RM16,1287869520.016,66,auv_sirius_stereo_right
74645,PR_20101023_211331_785_LC16,PR_20101023_211331_785_LC16,1287868411.969,63,auv_sirius_stereo_left,84346,PR_20101023_211331_785_RM16,PR_20101023_211331_785_RM16,1287868411.979,66,auv_sirius_stereo_right
74646,PR_20101023_214602_145_LC16,PR_20101023_214602_145_LC16,1287870362.16,63,auv_sirius_stereo_left,84347,PR_20101023_214602_145_RM16,PR_20101023_214602_145_RM16,1287870362.148,66,auv_sirius_stereo_right
74647,PR_20101023_212735_934_LC16,PR_20101023_212735_934_LC16,1287869256.143,63,auv_sirius_stereo_left,84348,PR_20101023_212735_934_RM16,PR_20101023_212735_934_RM16,1287869256.133,66,auv_sirius_stereo_right
74648,PR_20101023_211100_763_LC16,PR_20101023_211100_763_LC16,1287868260.784,63,auv_sirius_stereo_left,84349,PR_20101023_211100_763_RM16,PR_20101023_211100_763_RM16,1287868260.774,66,auv_sirius_stereo_right
74649,PR_20101023_214553_114_LC16,PR_20101023_214553_114_LC16,1287870353.153,63,auv_sirius_stereo_left,84350,PR_20101023_214553_114_RM16,PR_20101023_214553_114_RM16,1287870353.14,66,auv_sirius_stereo_right
74650,PR_20101023_210636_720_LC16,PR_20101023_210636_720_LC16,1287867996.741,63,auv_sirius_stereo_left,84351,PR_20101023_210636_720_RM16,PR_20101023_210636_720_RM16,1287867996.732,66,auv_sirius_stereo_right
74651,PR_20101023_212520_939_LC16,PR_20101023_212520_939_LC16,1287869121.02,63,auv_sirius_stereo_left,84352,PR_20101023_212520_939_RM16,PR_20101023_212520_939_RM16,1287869121.03,66,auv_sirius_stereo_right
74652,PR_20101023_210652_723_LC16,PR_20101023_210652_723_LC16,1287868012.92,63,auv_sirius_stereo_left,84353,PR_20101023_210652_723_RM16,PR_20101023_210652_723_RM16,1287868012.911,66,auv_sirius_stereo_right
74653,PR_20101023_214128_088_LC16,PR_20101023_214128_088_LC16,1287870088.141,63,auv_sirius_stereo_left,84354,PR_20101023_214128_088_RM16,PR_20101023_214128_088_RM16,1287870088.153,66,auv_sirius_stereo_right
74654,PR_20101023_213912_066_LC16,PR_20101023_213912_066_LC16,1287869952.239,63,auv_sirius_stereo_left,84355,PR_20101023_213912_066_RM16,PR_20101023_213912_066_RM16,1287869952.252,66,auv_sirius_stereo_right
74655,PR_20101023_212043_863_LC16,PR_20101023_212043_863_LC16,1287868843.864,63,auv_sirius_stereo_left,84356,PR_20101023_212043_863_RM16,PR_20101023_212043_863_RM16,1287868843.874,66,auv_sirius_stereo_right
74656,PR_20101023_213448_003_LC16,PR_20101023_213448_003_LC16,1287869688.037,63,auv_sirius_stereo_left,84357,PR_20101023_213448_003_RM16,PR_20101023_213448_003_RM16,1287869688.026,66,auv_sirius_stereo_right
