master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
21479,PR_20120501_075226_102_LC16,PR_20120501_075226_102_LC16,1335858746.289,26,auv_sirius_stereo_left,31652,PR_20120501_075226_103_RM16,PR_20120501_075226_103_RM16,1335858746.271,30,auv_sirius_stereo_right
21480,PR_20120501_073355_020_LC16,PR_20120501_073355_020_LC16,1335857635.198,26,auv_sirius_stereo_left,31653,PR_20120501_073355_021_RM16,PR_20120501_073355_021_RM16,1335857635.212,30,auv_sirius_stereo_right
21481,PR_20120501_071525_932_LC16,PR_20120501_071525_932_LC16,1335856526.109,26,auv_sirius_stereo_left,31654,PR_20120501_071525_932_RM16,PR_20120501_071525_932_RM16,1335856526.124,30,auv_sirius_stereo_right
21482,PR_20120501_074755_839_LC16,PR_20120501_074755_839_LC16,1335858476.01,26,auv_sirius_stereo_left,31655,PR_20120501_074755_840_RM16,PR_20120501_074755_840_RM16,1335858476.025,30,auv_sirius_stereo_right
21483,PR_20120501_073122_871_LC16,PR_20120501_073122_871_LC16,1335857483.044,26,auv_sirius_stereo_left,31656,PR_20120501_073122_872_RM16,PR_20120501_073122_872_RM16,1335857483.059,30,auv_sirius_stereo_right
21484,PR_20120501_072656_610_LC16,PR_20120501_072656_610_LC16,1335857216.779,26,auv_sirius_stereo_left,31657,PR_20120501_072656_611_RM16,PR_20120501_072656_611_RM16,1335857216.797,30,auv_sirius_stereo_right
21485,PR_20120501_074540_707_LC16,PR_20120501_074540_707_LC16,1335858340.877,26,auv_sirius_stereo_left,31658,PR_20120501_074540_708_RM16,PR_20120501_074540_708_RM16,1335858340.894,30,auv_sirius_stereo_right
21486,PR_20120501_072712_626_LC16,PR_20120501_072712_626_LC16,1335857232.797,26,auv_sirius_stereo_left,31659,PR_20120501_072712_627_RM16,PR_20120501_072712_627_RM16,1335857232.813,30,auv_sirius_stereo_right
21487,PR_20120501_074116_450_LC16,PR_20120501_074116_450_LC16,1335858076.613,26,auv_sirius_stereo_left,31660,PR_20120501_074116_451_RM16,PR_20120501_074116_451_RM16,1335858076.642,30,auv_sirius_stereo_right
21488,PR_20120501_072441_477_LC16,PR_20120501_072441_477_LC16,1335857081.651,26,auv_sirius_stereo_left,31661,PR_20120501_072441_478_RM16,PR_20120501_072441_478_RM16,1335857081.665,30,auv_sirius_stereo_right
21489,PR_20120501_074107_441_LC16,PR_20120501_074107_441_LC16,1335858067.627,26,auv_sirius_stereo_left,31662,PR_20120501_074107_442_RM16,PR_20120501_074107_442_RM16,1335858067.613,30,auv_sirius_stereo_right
21490,PR_20120501_073643_183_LC16,PR_20120501_073643_183_LC16,1335857803.355,26,auv_sirius_stereo_left,31663,PR_20120501_073643_184_RM16,PR_20120501_073643_184_RM16,1335857803.368,30,auv_sirius_stereo_right
21491,PR_20120501_073428_051_LC16,PR_20120501_073428_051_LC16,1335857668.222,26,auv_sirius_stereo_left,31664,PR_20120501_073428_052_RM16,PR_20120501_073428_052_RM16,1335857668.239,30,auv_sirius_stereo_right
21492,PR_20120501_071558_963_LC16,PR_20120501_071558_963_LC16,1335856559.132,26,auv_sirius_stereo_left,31665,PR_20120501_071558_965_RM16,PR_20120501_071558_965_RM16,1335856559.148,30,auv_sirius_stereo_right
21493,PR_20120501_074828_871_LC16,PR_20120501_074828_871_LC16,1335858509.039,26,auv_sirius_stereo_left,31666,PR_20120501_074828_872_RM16,PR_20120501_074828_872_RM16,1335858509.058,30,auv_sirius_stereo_right
21494,PR_20120501_073002_792_LC16,PR_20120501_073002_792_LC16,1335857402.96,26,auv_sirius_stereo_left,31667,PR_20120501_073002_793_RM16,PR_20120501_073002_793_RM16,1335857402.98,30,auv_sirius_stereo_right
21495,PR_20120501_073155_903_LC16,PR_20120501_073155_903_LC16,1335857516.07,26,auv_sirius_stereo_left,31668,PR_20120501_073155_904_RM16,PR_20120501_073155_904_RM16,1335857516.089,30,auv_sirius_stereo_right
21496,PR_20120501_072729_643_LC16,PR_20120501_072729_643_LC16,1335857249.815,26,auv_sirius_stereo_left,31669,PR_20120501_072729_643_RM16,PR_20120501_072729_643_RM16,1335857249.836,30,auv_sirius_stereo_right
21497,PR_20120501_072745_658_LC16,PR_20120501_072745_658_LC16,1335857265.843,26,auv_sirius_stereo_left,31670,PR_20120501_072745_659_RM16,PR_20120501_072745_659_RM16,1335857265.819,30,auv_sirius_stereo_right
21498,PR_20120501_074355_605_LC16,PR_20120501_074355_605_LC16,1335858235.774,26,auv_sirius_stereo_left,31671,PR_20120501_074355_606_RM16,PR_20120501_074355_606_RM16,1335858235.789,30,auv_sirius_stereo_right
21499,PR_20120501_072321_398_LC16,PR_20120501_072321_398_LC16,1335857001.587,26,auv_sirius_stereo_left,31672,PR_20120501_072321_399_RM16,PR_20120501_072321_399_RM16,1335857001.571,30,auv_sirius_stereo_right
21500,PR_20120501_072050_248_LC16,PR_20120501_072050_248_LC16,1335856850.441,26,auv_sirius_stereo_left,31673,PR_20120501_072050_249_RM16,PR_20120501_072050_249_RM16,1335856850.419,30,auv_sirius_stereo_right
21501,PR_20120501_074140_473_LC16,PR_20120501_074140_473_LC16,1335858100.643,26,auv_sirius_stereo_left,31674,PR_20120501_074140_474_RM16,PR_20120501_074140_474_RM16,1335858100.658,30,auv_sirius_stereo_right
21502,PR_20120501_073716_215_LC16,PR_20120501_073716_215_LC16,1335857836.404,26,auv_sirius_stereo_left,31675,PR_20120501_073716_216_RM16,PR_20120501_073716_216_RM16,1335857836.385,30,auv_sirius_stereo_right
21503,PR_20120501_073445_068_LC16,PR_20120501_073445_068_LC16,1335857685.259,26,auv_sirius_stereo_left,31676,PR_20120501_073445_069_RM16,PR_20120501_073445_069_RM16,1335857685.242,30,auv_sirius_stereo_right
21504,PR_20120501_073501_083_LC16,PR_20120501_073501_083_LC16,1335857701.255,26,auv_sirius_stereo_left,31677,PR_20120501_073501_084_RM16,PR_20120501_073501_084_RM16,1335857701.276,30,auv_sirius_stereo_right
21505,PR_20120501_074845_888_LC16,PR_20120501_074845_888_LC16,1335858526.055,26,auv_sirius_stereo_left,31678,PR_20120501_074845_889_RM16,PR_20120501_074845_889_RM16,1335858526.073,30,auv_sirius_stereo_right
