master_camera_id,master_camera_label,master_camera_image_label,master_camera_timestamp,master_camera_sensor_id,master_camera_sensor_label,slave_camera_id,slave_camera_label,slave_camera_image_label,slave_camera_timestamp,slave_camera_sensor_id,slave_camera_sensor_label
61828,PR_20130611_005803_033_LC16,PR_20130611_005803_033_LC16,1370912283.862,53,auv_sirius_stereo_left,72509,PR_20130611_005803_033_RM16,PR_20130611_005803_033_RM16,1370912283.846,56,auv_sirius_stereo_right
61829,PR_20130611_003955_124_LC16,PR_20130611_003955_124_LC16,1370911195.948,53,auv_sirius_stereo_left,72510,PR_20130611_003955_124_RM16,PR_20130611_003955_124_RM16,1370911195.935,56,auv_sirius_stereo_right
61830,PR_20130611_005355_054_LC16,PR_20130611_005355_054_LC16,1370912035.855,53,auv_sirius_stereo_left,72511,PR_20130611_005355_054_RM16,PR_20130611_005355_054_RM16,1370912035.868,56,auv_sirius_stereo_right
61831,PR_20130611_003724_137_LC16,PR_20130611_003724_137_LC16,1370911044.939,53,auv_sirius_stereo_left,72512,PR_20130611_003724_137_RM16,PR_20130611_003724_137_RM16,1370911044.953,56,auv_sirius_stereo_right
61832,PR_20130611_003300_159_LC16,PR_20130611_003300_159_LC16,1370910780.985,53,auv_sirius_stereo_left,72513,PR_20130611_003300_159_RM16,PR_20130611_003300_159_RM16,1370910780.968,56,auv_sirius_stereo_right
61833,PR_20130611_005140_065_LC16,PR_20130611_005140_065_LC16,1370911900.893,53,auv_sirius_stereo_left,72514,PR_20130611_005140_065_RM16,PR_20130611_005140_065_RM16,1370911900.88,56,auv_sirius_stereo_right
61834,PR_20130611_003316_158_LC16,PR_20130611_003316_158_LC16,1370910796.971,53,auv_sirius_stereo_left,72515,PR_20130611_003316_158_RM16,PR_20130611_003316_158_RM16,1370910797.403,56,auv_sirius_stereo_right
61835,PR_20130611_010745_984_LC16,PR_20130611_010745_984_LC16,1370912866.791,53,auv_sirius_stereo_left,72516,PR_20130611_010745_984_RM16,PR_20130611_010745_984_RM16,1370912866.803,56,auv_sirius_stereo_right
61836,PR_20130611_010530_995_LC16,PR_20130611_010530_995_LC16,1370912731.798,53,auv_sirius_stereo_left,72517,PR_20130611_010530_995_RM16,PR_20130611_010530_995_RM16,1370912731.813,56,auv_sirius_stereo_right
61837,PR_20130611_004707_088_LC16,PR_20130611_004707_088_LC16,1370911627.899,53,auv_sirius_stereo_left,72518,PR_20130611_004707_088_RM16,PR_20130611_004707_088_RM16,1370911627.91,56,auv_sirius_stereo_right
61838,PR_20130611_010107_017_LC16,PR_20130611_010107_017_LC16,1370912467.832,53,auv_sirius_stereo_left,72519,PR_20130611_010107_017_RM16,PR_20130611_010107_017_RM16,1370912467.844,56,auv_sirius_stereo_right
61839,PR_20130611_004243_110_LC16,PR_20130611_004243_110_LC16,1370911363.918,53,auv_sirius_stereo_left,72520,PR_20130611_004243_110_RM16,PR_20130611_004243_110_RM16,1370911363.933,56,auv_sirius_stereo_right
61840,PR_20130611_005836_030_LC16,PR_20130611_005836_030_LC16,1370912316.855,53,auv_sirius_stereo_left,72521,PR_20130611_005836_030_RM16,PR_20130611_005836_030_RM16,1370912316.825,56,auv_sirius_stereo_right
61841,PR_20130611_004012_123_LC16,PR_20130611_004012_123_LC16,1370911212.952,53,auv_sirius_stereo_left,72522,PR_20130611_004012_123_RM16,PR_20130611_004012_123_RM16,1370911212.939,56,auv_sirius_stereo_right
61842,PR_20130611_005852_029_LC16,PR_20130611_005852_029_LC16,1370912332.829,53,auv_sirius_stereo_left,72523,PR_20130611_005852_029_RM16,PR_20130611_005852_029_RM16,1370912332.843,56,auv_sirius_stereo_right
61843,PR_20130611_005412_052_LC16,PR_20130611_005412_052_LC16,1370912052.872,53,auv_sirius_stereo_left,72524,PR_20130611_005412_052_RM16,PR_20130611_005412_052_RM16,1370912052.856,56,auv_sirius_stereo_right
61844,PR_20130611_005428_051_LC16,PR_20130611_005428_051_LC16,1370912068.864,53,auv_sirius_stereo_left,72525,PR_20130611_005428_051_RM16,PR_20130611_005428_051_RM16,1370912068.876,56,auv_sirius_stereo_right
61845,PR_20130611_003604_144_LC16,PR_20130611_003604_144_LC16,1370910964.947,53,auv_sirius_stereo_left,72526,PR_20130611_003604_144_RM16,PR_20130611_003604_144_RM16,1370910964.969,56,auv_sirius_stereo_right
61846,PR_20130611_010827_980_LC16,PR_20130611_010827_980_LC16,1370912908.8,53,auv_sirius_stereo_left,72527,PR_20130611_010827_980_RM16,PR_20130611_010827_980_RM16,1370912908.787,56,auv_sirius_stereo_right
61847,PR_20130611_005157_064_LC16,PR_20130611_005157_064_LC16,1370911917.89,53,auv_sirius_stereo_left,72528,PR_20130611_005157_064_RM16,PR_20130611_005157_064_RM16,1370911917.875,56,auv_sirius_stereo_right
61848,PR_20130611_003333_156_LC16,PR_20130611_003333_156_LC16,1370910813.971,53,auv_sirius_stereo_left,72529,PR_20130611_003333_156_RM16,PR_20130611_003333_156_RM16,1370910814.0,56,auv_sirius_stereo_right
61849,PR_20130611_003349_155_LC16,PR_20130611_003349_155_LC16,1370910829.967,53,auv_sirius_stereo_left,72530,PR_20130611_003349_155_RM16,PR_20130611_003349_155_RM16,1370910829.978,56,auv_sirius_stereo_right
61850,PR_20130611_010818_981_LC16,PR_20130611_010818_981_LC16,1370912899.796,53,auv_sirius_stereo_left,72531,PR_20130611_010818_981_RM16,PR_20130611_010818_981_RM16,1370912899.806,56,auv_sirius_stereo_right
61851,PR_20130611_010601_993_LC16,PR_20130611_010601_993_LC16,1370912762.803,53,auv_sirius_stereo_left,72532,PR_20130611_010601_992_RM16,PR_20130611_010601_992_RM16,1370912762.817,56,auv_sirius_stereo_right
61852,PR_20130611_010124_016_LC16,PR_20130611_010124_016_LC16,1370912484.837,53,auv_sirius_stereo_left,72533,PR_20130611_010124_016_RM16,PR_20130611_010124_016_RM16,1370912484.823,56,auv_sirius_stereo_right
61853,PR_20130611_005909_027_LC16,PR_20130611_005909_027_LC16,1370912349.85,53,auv_sirius_stereo_left,72534,PR_20130611_005909_027_RM16,PR_20130611_005909_027_RM16,1370912349.84,56,auv_sirius_stereo_right
61854,PR_20130611_004045_119_LC16,PR_20130611_004045_119_LC16,1370911245.935,53,auv_sirius_stereo_left,72535,PR_20130611_004045_120_RM16,PR_20130611_004045_120_RM16,1370911245.947,56,auv_sirius_stereo_right
61855,PR_20130611_005445_049_LC16,PR_20130611_005445_049_LC16,1370912085.859,53,auv_sirius_stereo_left,72536,PR_20130611_005445_049_RM16,PR_20130611_005445_049_RM16,1370912085.872,56,auv_sirius_stereo_right
61856,PR_20130611_005501_048_LC16,PR_20130611_005501_048_LC16,1370912101.879,53,auv_sirius_stereo_left,72537,PR_20130611_005501_048_RM16,PR_20130611_005501_048_RM16,1370912101.864,56,auv_sirius_stereo_right
61857,PR_20130611_003637_141_LC16,PR_20130611_003637_141_LC16,1370910997.955,53,auv_sirius_stereo_left,72538,PR_20130611_003637_141_RM16,PR_20130611_003637_141_RM16,1370910997.966,56,auv_sirius_stereo_right
61858,PR_20130611_005230_061_LC16,PR_20130611_005230_061_LC16,1370911950.855,53,auv_sirius_stereo_left,72539,PR_20130611_005230_061_RM16,PR_20130611_005230_061_RM16,1370911950.93,56,auv_sirius_stereo_right
61859,PR_20130611_003406_154_LC16,PR_20130611_003406_154_LC16,1370910846.978,53,auv_sirius_stereo_left,72540,PR_20130611_003406_154_RM16,PR_20130611_003406_154_RM16,1370910846.963,56,auv_sirius_stereo_right
61860,PR_20130611_004806_083_LC16,PR_20130611_004806_083_LC16,1370911686.985,53,auv_sirius_stereo_left,72541,PR_20130611_004806_083_RM16,PR_20130611_004806_083_RM16,1370911686.893,56,auv_sirius_stereo_right
61861,PR_20130611_010428_000_LC16,PR_20130611_010428_000_LC16,1370912668.821,53,auv_sirius_stereo_left,72542,PR_20130611_010428_000_RM16,PR_20130611_010428_000_RM16,1370912668.807,56,auv_sirius_stereo_right
61862,PR_20130611_010620_991_LC16,PR_20130611_010620_991_LC16,1370912781.811,53,auv_sirius_stereo_left,72543,PR_20130611_010620_991_RM16,PR_20130611_010620_991_RM16,1370912781.799,56,auv_sirius_stereo_right
61863,PR_20130611_004551_094_LC16,PR_20130611_004551_094_LC16,1370911552.231,53,auv_sirius_stereo_left,72544,PR_20130611_004551_094_RM16,PR_20130611_004551_094_RM16,1370911551.915,56,auv_sirius_stereo_right
61864,PR_20130611_010157_013_LC16,PR_20130611_010157_013_LC16,1370912517.824,53,auv_sirius_stereo_left,72545,PR_20130611_010157_013_RM16,PR_20130611_010157_013_RM16,1370912517.842,56,auv_sirius_stereo_right
61865,PR_20130611_004333_106_LC16,PR_20130611_004333_106_LC16,1370911413.936,53,auv_sirius_stereo_left,72546,PR_20130611_004333_106_RM16,PR_20130611_004333_106_RM16,1370911413.907,56,auv_sirius_stereo_right
61866,PR_20130611_004127_116_LC16,PR_20130611_004127_116_LC16,1370911287.94,53,auv_sirius_stereo_left,72547,PR_20130611_004127_116_RM16,PR_20130611_004127_116_RM16,1370911287.929,56,auv_sirius_stereo_right
61867,PR_20130611_010213_012_LC16,PR_20130611_010213_012_LC16,1370912533.842,53,auv_sirius_stereo_left,72548,PR_20130611_010213_012_RM16,PR_20130611_010213_012_RM16,1370912533.815,56,auv_sirius_stereo_right
61868,PR_20130611_005749_034_LC16,PR_20130611_005749_034_LC16,1370912269.856,53,auv_sirius_stereo_left,72549,PR_20130611_005749_034_RM16,PR_20130611_005749_034_RM16,1370912269.838,56,auv_sirius_stereo_right
61869,PR_20130611_004118_117_LC16,PR_20130611_004118_117_LC16,1370911278.929,53,auv_sirius_stereo_left,72550,PR_20130611_004118_117_RM16,PR_20130611_004118_117_RM16,1370911279.109,56,auv_sirius_stereo_right
61870,PR_20130611_005518_047_LC16,PR_20130611_005518_047_LC16,1370912118.862,53,auv_sirius_stereo_left,72551,PR_20130611_005518_047_RM16,PR_20130611_005518_047_RM16,1370912118.846,56,auv_sirius_stereo_right
61871,PR_20130611_003439_151_LC16,PR_20130611_003439_151_LC16,1370910879.962,53,auv_sirius_stereo_left,72552,PR_20130611_003439_151_RM16,PR_20130611_003439_151_RM16,1370910880.003,56,auv_sirius_stereo_right
61872,PR_20130611_010702_987_LC16,PR_20130611_010702_987_LC16,1370912823.814,53,auv_sirius_stereo_left,72553,PR_20130611_010702_987_RM16,PR_20130611_010702_987_RM16,1370912823.803,56,auv_sirius_stereo_right
61873,PR_20130611_004839_080_LC16,PR_20130611_004839_080_LC16,1370911719.899,53,auv_sirius_stereo_left,72554,PR_20130611_004839_080_RM16,PR_20130611_004839_080_RM16,1370911719.887,56,auv_sirius_stereo_right
61874,PR_20130611_004830_081_LC16,PR_20130611_004830_081_LC16,1370911710.906,53,auv_sirius_stereo_left,72555,PR_20130611_004830_081_RM16,PR_20130611_004830_081_RM16,1370911710.894,56,auv_sirius_stereo_right
61875,PR_20130611_010230_010_LC16,PR_20130611_010230_010_LC16,1370912551.085,53,auv_sirius_stereo_left,72556,PR_20130611_010230_010_RM16,PR_20130611_010230_010_RM16,1370912550.816,56,auv_sirius_stereo_right
61876,PR_20130611_004406_103_LC16,PR_20130611_004406_103_LC16,1370911446.902,53,auv_sirius_stereo_left,72557,PR_20130611_004406_103_RM16,PR_20130611_004406_103_RM16,1370911446.925,56,auv_sirius_stereo_right
61877,PR_20130611_005822_031_LC16,PR_20130611_005822_031_LC16,1370912302.832,53,auv_sirius_stereo_left,72558,PR_20130611_005822_031_RM16,PR_20130611_005822_031_RM16,1370912302.848,56,auv_sirius_stereo_right
61878,PR_20130611_004151_114_LC16,PR_20130611_004151_114_LC16,1370911311.927,53,auv_sirius_stereo_left,72559,PR_20130611_004151_114_RM16,PR_20130611_004151_114_RM16,1370911311.941,56,auv_sirius_stereo_right
61879,PR_20130611_005551_044_LC16,PR_20130611_005551_044_LC16,1370912151.862,53,auv_sirius_stereo_left,72560,PR_20130611_005551_044_RM16,PR_20130611_005551_044_RM16,1370912151.843,56,auv_sirius_stereo_right
61880,PR_20130611_003727_137_LC16,PR_20130611_003727_137_LC16,1370911047.956,53,auv_sirius_stereo_left,72561,PR_20130611_003727_137_RM16,PR_20130611_003727_137_RM16,1370911047.945,56,auv_sirius_stereo_right
61881,PR_20130611_005127_066_LC16,PR_20130611_005127_066_LC16,1370911887.88,53,auv_sirius_stereo_left,72562,PR_20130611_005127_066_RM16,PR_20130611_005127_066_RM16,1370911887.891,56,auv_sirius_stereo_right
61882,PR_20130611_003456_149_LC16,PR_20130611_003456_149_LC16,1370910896.974,53,auv_sirius_stereo_left,72563,PR_20130611_003456_149_RM16,PR_20130611_003456_149_RM16,1370910896.959,56,auv_sirius_stereo_right
61883,PR_20130611_010735_984_LC16,PR_20130611_010735_984_LC16,1370912856.806,53,auv_sirius_stereo_left,72564,PR_20130611_010735_984_RM16,PR_20130611_010735_984_RM16,1370912856.788,56,auv_sirius_stereo_right
61884,PR_20130611_004912_077_LC16,PR_20130611_004912_077_LC16,1370911752.908,53,auv_sirius_stereo_left,72565,PR_20130611_004912_077_RM16,PR_20130611_004912_077_RM16,1370911752.891,56,auv_sirius_stereo_right
61885,PR_20130611_010517_996_LC16,PR_20130611_010517_996_LC16,1370912718.822,53,auv_sirius_stereo_left,72566,PR_20130611_010517_996_RM16,PR_20130611_010517_996_RM16,1370912718.807,56,auv_sirius_stereo_right
61886,PR_20130611_004448_100_LC16,PR_20130611_004448_100_LC16,1370911489.146,53,auv_sirius_stereo_left,72567,PR_20130611_004448_100_RM16,PR_20130611_004448_100_RM16,1370911488.914,56,auv_sirius_stereo_right
61887,PR_20130611_010303_007_LC16,PR_20130611_010303_007_LC16,1370912583.833,53,auv_sirius_stereo_left,72568,PR_20130611_010303_007_RM16,PR_20130611_010303_007_RM16,1370912583.823,56,auv_sirius_stereo_right
61888,PR_20130611_004439_100_LC16,PR_20130611_004439_100_LC16,1370911479.929,53,auv_sirius_stereo_left,72569,PR_20130611_004439_100_RM16,PR_20130611_004439_100_RM16,1370911479.914,56,auv_sirius_stereo_right
61889,PR_20130611_005839_030_LC16,PR_20130611_005839_030_LC16,1370912319.843,53,auv_sirius_stereo_left,72570,PR_20130611_005839_030_RM16,PR_20130611_005839_030_RM16,1370912319.856,56,auv_sirius_stereo_right
61890,PR_20130611_005608_042_LC16,PR_20130611_005608_042_LC16,1370912168.87,53,auv_sirius_stereo_left,72571,PR_20130611_005608_042_RM16,PR_20130611_005608_042_RM16,1370912168.859,56,auv_sirius_stereo_right
61891,PR_20130611_005624_041_LC16,PR_20130611_005624_041_LC16,1370912184.855,53,auv_sirius_stereo_left,72572,PR_20130611_005624_041_RM16,PR_20130611_005624_041_RM16,1370912184.867,56,auv_sirius_stereo_right
61892,PR_20130611_003800_134_LC16,PR_20130611_003800_134_LC16,1370911080.947,53,auv_sirius_stereo_left,72573,PR_20130611_003800_134_RM16,PR_20130611_003800_134_RM16,1370911080.96,56,auv_sirius_stereo_right
61893,PR_20130611_005200_063_LC16,PR_20130611_005200_063_LC16,1370911920.887,53,auv_sirius_stereo_left,72574,PR_20130611_005200_063_RM16,PR_20130611_005200_063_RM16,1370911920.875,56,auv_sirius_stereo_right
61894,PR_20130611_003529_147_LC16,PR_20130611_003529_147_LC16,1370910929.97,53,auv_sirius_stereo_left,72575,PR_20130611_003529_147_RM16,PR_20130611_003529_147_RM16,1370910929.959,56,auv_sirius_stereo_right
61895,PR_20130611_004929_076_LC16,PR_20130611_004929_076_LC16,1370911769.902,53,auv_sirius_stereo_left,72576,PR_20130611_004929_076_RM16,PR_20130611_004929_076_RM16,1370911769.891,56,auv_sirius_stereo_right
61896,PR_20130611_004945_075_LC16,PR_20130611_004945_075_LC16,1370911785.892,53,auv_sirius_stereo_left,72577,PR_20130611_004945_075_RM16,PR_20130611_004945_075_RM16,1370911785.877,56,auv_sirius_stereo_right
61897,PR_20130611_010550_993_LC16,PR_20130611_010550_993_LC16,1370912751.798,53,auv_sirius_stereo_left,72578,PR_20130611_010550_993_RM16,PR_20130611_010550_993_RM16,1370912751.822,56,auv_sirius_stereo_right
61898,PR_20130611_010336_005_LC16,PR_20130611_010336_005_LC16,1370912616.828,53,auv_sirius_stereo_left,72579,PR_20130611_010336_005_RM16,PR_20130611_010336_005_RM16,1370912616.795,56,auv_sirius_stereo_right
61899,PR_20130611_005912_027_LC16,PR_20130611_005912_027_LC16,1370912352.839,53,auv_sirius_stereo_left,72580,PR_20130611_005912_027_RM16,PR_20130611_005912_027_RM16,1370912352.851,56,auv_sirius_stereo_right
61900,PR_20130611_004048_119_LC16,PR_20130611_004048_119_LC16,1370911248.931,53,auv_sirius_stereo_left,72581,PR_20130611_004048_120_RM16,PR_20130611_004048_120_RM16,1370911248.942,56,auv_sirius_stereo_right
61901,PR_20130611_004241_110_LC16,PR_20130611_004241_110_LC16,1370911361.935,53,auv_sirius_stereo_left,72582,PR_20130611_004241_110_RM16,PR_20130611_004241_110_RM16,1370911361.922,56,auv_sirius_stereo_right
